OFNS_DESC,Latitude,Longitude
OFF. AGNST PUB ORD SENSBLTY &,40.610561558,-74.141141824
DANGEROUS DRUGS,40.550260639,-74.22131586100001
HARRASSMENT 2,40.582301992,-74.168936095
GRAND LARCENY,40.603305813,-74.087107995
OFF. AGNST PUB ORD SENSBLTY &,40.619195205,-74.13318505
PETIT LARCENY,40.578175676,-74.169526838
ASSAULT 3 & RELATED OFFENSES,40.62471527,-74.162814915
GRAND LARCENY,40.613676736,-74.158138075
GRAND LARCENY,40.556478333,-74.133909322
GRAND LARCENY,40.621326700000004,-74.121907195
MISCELLANEOUS PENAL LAW,40.597040013000004,-74.093365375
DANGEROUS WEAPONS,40.616953781,-74.082241537
CRIMINAL MISCHIEF & RELATED OF,40.560979671,-74.195302111
PETIT LARCENY,40.616973239000004,-74.178741969
INTOXICATED & IMPAIRED DRIVING,40.610566773,-74.177035653
PETIT LARCENY,40.565183394,-74.115009492
DANGEROUS WEAPONS,40.638654004,-74.086123642
PETIT LARCENY,40.622663272,-74.145619831
HARRASSMENT 2,40.625911345,-74.076373376
HARRASSMENT 2,40.628162071999995,-74.076375951
PETIT LARCENY,40.616973239000004,-74.178741969
OFFENSES INVOLVING FRAUD,40.558958155999996,-74.125503797
ASSAULT 3 & RELATED OFFENSES,40.640881451,-74.080364905
MISCELLANEOUS PENAL LAW,40.641781922,-74.080106551
HARRASSMENT 2,40.621146667,-74.15101982
HARRASSMENT 2,40.640053847,-74.086121846
CRIMINAL MISCHIEF & RELATED OF,40.607162729,-74.074738482
CRIMINAL MISCHIEF & RELATED OF,40.62471527,-74.162814915
OFFENSES AGAINST PUBLIC ADMINI,40.639599068,-74.133982447
CRIMINAL MISCHIEF & RELATED OF,40.613199745,-74.063608587
PETIT LARCENY,40.58692579,-74.16408371600001
HARRASSMENT 2,40.576248416999995,-74.096342121
CRIMINAL TRESPASS,40.556882173000005,-74.161390052
OFF. AGNST PUB ORD SENSBLTY &,40.644752079,-74.087241382
HARRASSMENT 2,40.646125798,-74.089091795
GRAND LARCENY,40.640881451,-74.080364905
PETIT LARCENY,40.595365808000004,-74.086179432
CRIMINAL MISCHIEF & RELATED OF,40.614811574,-74.067312825
MISCELLANEOUS PENAL LAW,40.571548935,-74.090036184
HARRASSMENT 2,40.56437484,-74.143268507
HARRASSMENT 2,40.540507826,-74.177310579
CRIMINAL MISCHIEF & RELATED OF,40.635346571,-74.14592854
HARRASSMENT 2,40.63684945,-74.084074785
HARRASSMENT 2,40.565415846,-74.101347368
PETIT LARCENY,40.575803739,-74.169812399
ASSAULT 3 & RELATED OFFENSES,40.629229906,-74.08024279600001
PETIT LARCENY,40.511586338,-74.249303727
GRAND LARCENY,40.626858064000004,-74.163443377
PETIT LARCENY,40.512038254000004,-74.249754952
DANGEROUS DRUGS,40.545722959,-74.215806477
HARRASSMENT 2,40.609155441,-74.137252779
PETIT LARCENY,40.541319248,-74.184933078
DANGEROUS DRUGS,40.614034216,-74.08478442
PETIT LARCENY,40.523885762,-74.21694095699999
ASSAULT 3 & RELATED OFFENSES,40.636901714000004,-74.165049715
ASSAULT 3 & RELATED OFFENSES,40.575784561,-74.127338889
GRAND LARCENY OF MOTOR VEHICLE,40.640056643,-74.078374938
HARRASSMENT 2,40.56231954,-74.147165442
VEHICLE AND TRAFFIC LAWS,40.611322458000004,-74.098434885
PETIT LARCENY,40.628846906999996,-74.14153355100001
FRAUDS,40.606417897,-74.091311288
OFFENSES AGAINST PUBLIC ADMINI,40.574140128,-74.106007765
CRIMINAL MISCHIEF & RELATED OF,40.57336276,-74.11517116
ASSAULT 3 & RELATED OFFENSES,40.574437576,-74.126691979
GRAND LARCENY OF MOTOR VEHICLE,40.520770977,-74.204662185
HARRASSMENT 2,40.635625377,-74.159216937
OFF. AGNST PUB ORD SENSBLTY &,40.565826024,-74.130120092
GRAND LARCENY,40.548384327,-74.186679805
HARRASSMENT 2,40.575796238,-74.101877882
ASSAULT 3 & RELATED OFFENSES,40.640470337,-74.166680001
FRAUDS,40.551642761,-74.193115747
GRAND LARCENY,40.571968844000004,-74.141769386
GRAND LARCENY OF MOTOR VEHICLE,40.597233004,-74.085198795
GRAND LARCENY OF MOTOR VEHICLE,40.550424170999996,-74.18808887600001
GRAND LARCENY,40.630214906999996,-74.151447443
HARRASSMENT 2,40.622934398000005,-74.07873307199999
GRAND LARCENY,40.636818966999996,-74.118653127
PETIT LARCENY,40.628346160999996,-74.107098988
PETIT LARCENY,40.612618212,-74.12877060699999
OTHER OFFENSES RELATED TO THEF,40.616782076999996,-74.076503406
HARRASSMENT 2,40.636282304,-74.086394409
PETIT LARCENY,40.511586338,-74.249303727
ASSAULT 3 & RELATED OFFENSES,40.637768766,-74.076480627
PETIT LARCENY,40.623226819,-74.149226973
FELONY ASSAULT,40.64265429,-74.084600983
PETIT LARCENY,40.616429507,-74.07420136399999
GRAND LARCENY,40.628483228,-74.16897013399999
HARRASSMENT 2,40.564622839,-74.118316143
HARRASSMENT 2,40.582301992,-74.168936095
CRIMINAL MISCHIEF & RELATED OF,40.615880699,-74.064879013
HARRASSMENT 2,40.607403708,-74.0755995
ASSAULT 3 & RELATED OFFENSES,40.626858064000004,-74.163443377
CRIMINAL MISCHIEF & RELATED OF,40.602499099,-74.135107191
CRIMINAL MISCHIEF & RELATED OF,40.61452936,-74.066455303
HARRASSMENT 2,40.570475028000004,-74.109763388
FELONY ASSAULT,40.636901714000004,-74.165049715
FELONY ASSAULT,40.548844033,-74.214226105
HARRASSMENT 2,40.556497859000004,-74.138278196
FORGERY,40.615530201,-74.08468906899999
OFF. AGNST PUB ORD SENSBLTY &,40.533141405,-74.185568784
OFF. AGNST PUB ORD SENSBLTY &,40.61641783,-74.079355724
PETIT LARCENY,40.646448936,-74.078836495
HARRASSMENT 2,40.607669494,-74.12105391899999
CRIMINAL MISCHIEF & RELATED OF,40.53433411,-74.193011771
HARRASSMENT 2,40.545412648,-74.1645143
OFFENSES AGAINST PUBLIC ADMINI,40.645022746,-74.077216847
INTOXICATED & IMPAIRED DRIVING,40.615423403,-74.08435035699999
CRIMINAL MISCHIEF & RELATED OF,40.519991533,-74.22930115
OFF. AGNST PUB ORD SENSBLTY &,40.635625377,-74.159216937
MISCELLANEOUS PENAL LAW,40.569423853,-74.120624667
PETIT LARCENY,40.511586338,-74.249303727
OFFENSES AGAINST PUBLIC ADMINI,40.645022746,-74.077216847
INTOXICATED & IMPAIRED DRIVING,40.637872058,-74.077983237
OFF. AGNST PUB ORD SENSBLTY &,40.636811087,-74.080140218
PETIT LARCENY,40.627407745,-74.14225460899999
HARRASSMENT 2,40.634212360999996,-74.137516887
CRIMINAL TRESPASS,40.63685091,-74.13912928100001
BURGLARY,40.52809493,-74.23707729600001
CRIMINAL MISCHIEF & RELATED OF,40.55545661,-74.175187459
HARRASSMENT 2,40.610190341,-74.158500781
HARRASSMENT 2,40.617400791,-74.150431423
HARRASSMENT 2,40.507606255,-74.240334624
GRAND LARCENY,40.559388731999995,-74.15903165
GRAND LARCENY,40.607600915999996,-74.151151243
PETIT LARCENY,40.58692579,-74.16408371600001
ASSAULT 3 & RELATED OFFENSES,40.552964081,-74.167998271
CRIMINAL MISCHIEF & RELATED OF,40.541769909,-74.146548118
HARRASSMENT 2,40.623226819,-74.149226973
GRAND LARCENY OF MOTOR VEHICLE,40.587165544,-74.193459697
ASSAULT 3 & RELATED OFFENSES,40.581537433,-74.1117436
HARRASSMENT 2,40.608881236,-74.06995757199999
HARRASSMENT 2,40.631940115999996,-74.156491648
ASSAULT 3 & RELATED OFFENSES,40.564843004000004,-74.13045290000001
CRIMINAL MISCHIEF & RELATED OF,40.63685091,-74.13912928100001
OFFENSES AGAINST PUBLIC ADMINI,40.639737453,-74.083408229
CRIMINAL MISCHIEF & RELATED OF,40.637222738,-74.115677715
HARRASSMENT 2,40.625943103000004,-74.150043599
PETIT LARCENY,40.626858064000004,-74.163443377
HARRASSMENT 2,40.617558216999996,-74.081424629
THEFT-FRAUD,40.604295929,-74.084444336
HARRASSMENT 2,40.628470366,-74.09031111899999
FORGERY,40.580851115,-74.154485526
PETIT LARCENY,40.636818966999996,-74.118653127
DANGEROUS DRUGS,40.637365831,-74.133102416
PETIT LARCENY,40.544814309,-74.141859297
HARRASSMENT 2,40.637827177,-74.115095062
HARRASSMENT 2,40.637213958000004,-74.088463773
HARRASSMENT 2,40.645022746,-74.077216847
CRIMINAL MISCHIEF & RELATED OF,40.609347686,-74.125133927
ASSAULT 3 & RELATED OFFENSES,40.639114103000004,-74.079941206
PETIT LARCENY,40.595365808000004,-74.086179432
PETIT LARCENY,40.60988776,-74.087210225
GRAND LARCENY,40.620758071,-74.074162949
HARRASSMENT 2,40.550254376999995,-74.189524151
CRIMINAL MISCHIEF & RELATED OF,40.640472414,-74.08795283
PETIT LARCENY,40.634360764,-74.141883919
HARRASSMENT 2,40.581062562,-74.162377294
PETIT LARCENY,40.623226819,-74.149226973
HARRASSMENT 2,40.638984176,-74.171252305
CRIMINAL MISCHIEF & RELATED OF,40.588396853,-74.099639638
CRIMINAL MISCHIEF & RELATED OF,40.609009572,-74.090569313
DANGEROUS DRUGS,40.580050324,-74.113951499
INTOXICATED & IMPAIRED DRIVING,40.638707262,-74.131386391
CRIMINAL MISCHIEF & RELATED OF,40.562010482,-74.103368442
OFF. AGNST PUB ORD SENSBLTY &,40.644752079,-74.087241382
ROBBERY,40.635862542,-74.16618929399999
CRIMINAL MISCHIEF & RELATED OF,40.574285688,-74.105914405
ASSAULT 3 & RELATED OFFENSES,40.605129892,-74.126761026
OFFENSES AGAINST PUBLIC ADMINI,40.630958626,-74.121485258
HARRASSMENT 2,40.575869581999996,-74.09962095
PETIT LARCENY,40.582301992,-74.168936095
HARRASSMENT 2,40.573516186999996,-74.118151915
OFF. AGNST PUB ORD SENSBLTY &,40.645448462,-74.080813638
CRIMINAL MISCHIEF & RELATED OF,40.53838586,-74.154682375
CRIMINAL MISCHIEF & RELATED OF,40.640472414,-74.08795283
OFF. AGNST PUB ORD SENSBLTY &,40.625397064,-74.092673753
DANGEROUS DRUGS,40.540430176,-74.224791212
DANGEROUS DRUGS,40.645022746,-74.077216847
CRIMINAL MISCHIEF & RELATED OF,40.596339568000005,-74.087034091
FELONY ASSAULT,40.55591,-74.140922009
CRIMINAL MISCHIEF & RELATED OF,40.619660068,-74.099686308
CRIMINAL MISCHIEF & RELATED OF,40.574285688,-74.105914405
OFF. AGNST PUB ORD SENSBLTY &,40.635586886999995,-74.16510050699999
FELONY ASSAULT,40.636755975,-74.133544373
BURGLARY,40.616812820999996,-74.094239493
MISCELLANEOUS PENAL LAW,40.612816209,-74.06226477
CRIMINAL MISCHIEF & RELATED OF,40.646767120999996,-74.08675393
OFFENSES AGAINST PUBLIC ADMINI,40.6386515,-74.132142942
PETIT LARCENY,40.534379181999995,-74.15206130199999
OFFENSES AGAINST PUBLIC ADMINI,40.511586338,-74.249303727
MISCELLANEOUS PENAL LAW,40.640220494,-74.075524981
CRIMINAL MISCHIEF & RELATED OF,40.595998904,-74.087440542
ASSAULT 3 & RELATED OFFENSES,40.635748326999995,-74.12144713800001
PETIT LARCENY,40.543336908,-74.172446388
OTHER OFFENSES RELATED TO THEF,40.64173826,-74.075678037
HARRASSMENT 2,40.636369999,-74.11750657
HARRASSMENT 2,40.623140111,-74.08284714199999
OFF. AGNST PUB ORD SENSBLTY &,40.562010744,-74.111876492
PETIT LARCENY,40.636369999,-74.11750657
ARSON,40.63193864,-74.163470231
GRAND LARCENY,40.608848955999996,-74.081460826
INTOXICATED & IMPAIRED DRIVING,40.545059791999996,-74.143108357
FRAUDS,40.509998853,-74.240760386
GRAND LARCENY,40.579764978,-74.102157534
OFF. AGNST PUB ORD SENSBLTY &,40.593361556,-74.08319907100001
POSSESSION OF STOLEN PROPERTY,40.619707728,-74.107708293
DANGEROUS WEAPONS,40.580703999,-74.161663619
CRIMINAL MISCHIEF & RELATED OF,40.574285688,-74.105914405
PETIT LARCENY,40.601733501999995,-74.19270245199999
OFFENSES AGAINST THE PERSON,40.634575218,-74.117200763
ADMINISTRATIVE CODE,40.512410796,-74.250101594
CRIMINAL MISCHIEF & RELATED OF,40.595898526,-74.085877649
FELONY ASSAULT,40.584327988000005,-74.08746486300001
ROBBERY,40.635748326999995,-74.12144713800001
PETIT LARCENY,40.595753238,-74.07791244100001
FRAUDS,40.549781014000004,-74.16547502
VEHICLE AND TRAFFIC LAWS,40.619576335,-74.076416557
HARRASSMENT 2,40.563841091,-74.117807284
DANGEROUS DRUGS,40.637444396999996,-74.17121952800001
CRIMINAL MISCHIEF & RELATED OF,40.54443971,-74.16540062600001
ASSAULT 3 & RELATED OFFENSES,40.580995309,-74.104477835
ASSAULT 3 & RELATED OFFENSES,40.633726005,-74.14245903
GRAND LARCENY OF MOTOR VEHICLE,40.594236119,-74.068080645
DANGEROUS WEAPONS,40.546538818,-74.180431811
OFF. AGNST PUB ORD SENSBLTY &,40.603568838,-74.142531528
OFF. AGNST PUB ORD SENSBLTY &,40.544292299999995,-74.197858334
OFF. AGNST PUB ORD SENSBLTY &,40.574940781,-74.1258686
ASSAULT 3 & RELATED OFFENSES,40.586373818,-74.102884107
CRIMINAL MISCHIEF & RELATED OF,40.623226819,-74.149226973
THEFT-FRAUD,40.553710713,-74.171681479
HARRASSMENT 2,40.506729342,-74.231629053
HARRASSMENT 2,40.640056643,-74.078374938
ASSAULT 3 & RELATED OFFENSES,40.561072178,-74.185869504
GRAND LARCENY,40.624236771999996,-74.080755533
OFF. AGNST PUB ORD SENSBLTY &,40.594786154,-74.125470316
VEHICLE AND TRAFFIC LAWS,40.559247003,-74.17168131
ASSAULT 3 & RELATED OFFENSES,40.64173826,-74.075678037
HARRASSMENT 2,40.563841091,-74.117807284
CRIMINAL MISCHIEF & RELATED OF,40.639199688000005,-74.117691711
HARRASSMENT 2,40.633726005,-74.14245903
ASSAULT 3 & RELATED OFFENSES,40.640333088,-74.132982222
ASSAULT 3 & RELATED OFFENSES,40.633486765,-74.163427185
PETIT LARCENY,40.58692579,-74.16408371600001
HARRASSMENT 2,40.580995309,-74.104477835
THEFT-FRAUD,40.511586338,-74.249303727
HARRASSMENT 2,40.549083130999996,-74.190704675
OFFENSES AGAINST PUBLIC ADMINI,40.645022746,-74.077216847
ASSAULT 3 & RELATED OFFENSES,40.611737951,-74.15883221
PETIT LARCENY,40.574285688,-74.105914405
MISCELLANEOUS PENAL LAW,40.597751089,-74.082369124
PETIT LARCENY,40.617189483000004,-74.07471368899999
CRIMINAL MISCHIEF & RELATED OF,40.635747531,-74.132126383
GRAND LARCENY,40.616812820999996,-74.094239493
ASSAULT 3 & RELATED OFFENSES,40.619670397,-74.12556392
DANGEROUS DRUGS,40.546148268,-74.19274005300001
OFF. AGNST PUB ORD SENSBLTY &,40.573240418000005,-74.095974221
HARRASSMENT 2,40.640301121,-74.082036104
OFF. AGNST PUB ORD SENSBLTY &,40.625397064,-74.092673753
FRAUDS,40.546589432,-74.188229205
GRAND LARCENY,40.636369999,-74.11750657
PETIT LARCENY,40.638292473,-74.088706612
PETIT LARCENY,40.639235511,-74.079018941
OFF. AGNST PUB ORD SENSBLTY &,40.614100056999995,-74.129079619
PETIT LARCENY,40.634872576,-74.08492619
CRIMINAL MISCHIEF & RELATED OF,40.565183394,-74.115009492
PETIT LARCENY,40.541769909,-74.146548118
SEX CRIMES,40.573849649,-74.105496156
BURGLARY,40.588571598,-74.14660762
PETIT LARCENY,40.536256973,-74.155904237
PETIT LARCENY,40.594236119,-74.068080645
HARRASSMENT 2,40.543412867,-74.165595976
ASSAULT 3 & RELATED OFFENSES,40.634008694,-74.097827033
ASSAULT 3 & RELATED OFFENSES,40.616026265,-74.15410948899999
ASSAULT 3 & RELATED OFFENSES,40.632503663,-74.121751075
ASSAULT 3 & RELATED OFFENSES,40.62221251,-74.082655072
CRIMINAL MISCHIEF & RELATED OF,40.640053847,-74.086121846
PETIT LARCENY,40.639235511,-74.079018941
HARRASSMENT 2,40.640754918,-74.076747088
UNAUTHORIZED USE OF A VEHICLE,40.573146743,-74.111556782
CRIMINAL MISCHIEF & RELATED OF,40.524840710999996,-74.189149946
FELONY ASSAULT,40.624927586,-74.14354978899999
PETIT LARCENY,40.56300492,-74.102455819
PETIT LARCENY,40.644726221,-74.081328059
THEFT-FRAUD,40.791151866999996,-73.884371919
INTOXICATED & IMPAIRED DRIVING,40.615162803000004,-74.157313164
MISCELLANEOUS PENAL LAW,40.616193574,-74.085856935
ASSAULT 3 & RELATED OFFENSES,40.600191577,-74.064640501
OFF. AGNST PUB ORD SENSBLTY &,40.645022746,-74.077216847
GRAND LARCENY OF MOTOR VEHICLE,40.587165544,-74.193459697
PETIT LARCENY,40.605287365,-74.066914278
ASSAULT 3 & RELATED OFFENSES,40.630302366,-74.11642588699999
ASSAULT 3 & RELATED OFFENSES,40.62221251,-74.082655072
OFFENSES AGAINST PUBLIC ADMINI,40.642404193000004,-74.110822185
HARRASSMENT 2,40.616193574,-74.085856935
HARRASSMENT 2,40.608003085,-74.160227904
CRIMINAL MISCHIEF & RELATED OF,40.613014377,-74.158763212
CRIMINAL MISCHIEF & RELATED OF,40.592072584,-74.102262778
HARRASSMENT 2,40.596062007,-74.062187932
OFF. AGNST PUB ORD SENSBLTY &,40.555734483,-74.149486474
FELONY ASSAULT,40.630181038,-74.108579033
OFF. AGNST PUB ORD SENSBLTY &,40.625877206,-74.17527864
DANGEROUS DRUGS,40.538540116,-74.200471259
INTOXICATED & IMPAIRED DRIVING,40.629289854,-74.113361881
ASSAULT 3 & RELATED OFFENSES,40.645448462,-74.080813638
CRIMINAL MISCHIEF & RELATED OF,40.629121018,-74.114777426
CRIMINAL MISCHIEF & RELATED OF,40.634008694,-74.097827033
HARRASSMENT 2,40.587306276,-74.097477789
ASSAULT 3 & RELATED OFFENSES,40.574140128,-74.106007765
PETIT LARCENY,40.560329033,-74.163770066
DANGEROUS DRUGS,40.543809284,-74.164787401
PETIT LARCENY,40.599566009,-74.064200571
DANGEROUS DRUGS,40.637639715,-74.142752028
CRIMINAL MISCHIEF & RELATED OF,40.637755348,-74.076019417
INTOXICATED & IMPAIRED DRIVING,40.629289854,-74.113361881
GRAND LARCENY,40.644720944,-74.07703272
OFFENSES AGAINST PUBLIC ADMINI,40.58833921,-74.19248738
OFF. AGNST PUB ORD SENSBLTY &,40.533141405,-74.185568784
DANGEROUS DRUGS,40.597219652,-74.080884897
CRIMINAL TRESPASS,40.634411467,-74.118962299
FRAUDS,40.536048326,-74.149748238
OFFENSES AGAINST PUBLIC ADMINI,40.613533994,-74.116843262
THEFT-FRAUD,40.507981531999995,-74.244593767
PETIT LARCENY,40.595365808000004,-74.086179432
ASSAULT 3 & RELATED OFFENSES,40.63968673,-74.077441276
SEX CRIMES,40.644726131,-74.077483159
HARRASSMENT 2,40.633726005,-74.14245903
PETIT LARCENY,40.626142073000004,-74.157252583
GRAND LARCENY OF MOTOR VEHICLE,40.611582002,-74.099839922
CRIMINAL MISCHIEF & RELATED OF,40.549054571,-74.223298137
HARRASSMENT 2,40.636818966999996,-74.118653127
PETIT LARCENY,40.575803739,-74.169812399
PETIT LARCENY,40.582301992,-74.168936095
CRIMINAL MISCHIEF & RELATED OF,40.573591544,-74.127262714
BURGLARY,40.626342888,-74.075448035
HARRASSMENT 2,40.635869096,-74.080895714
DANGEROUS DRUGS,40.626939616,-74.07790201600001
THEFT-FRAUD,40.525748494,-74.204015567
FELONY ASSAULT,40.551654022,-74.148656898
ASSAULT 3 & RELATED OFFENSES,40.623848889,-74.081979859
CRIMINAL MISCHIEF & RELATED OF,40.594858416,-74.064667745
FELONY ASSAULT,40.64257326,-74.08652506899999
CRIMINAL MISCHIEF & RELATED OF,40.633154503,-74.13380737899999
ASSAULT 3 & RELATED OFFENSES,40.565183394,-74.115009492
GRAND LARCENY,40.60889961,-74.100671465
OFF. AGNST PUB ORD SENSBLTY &,40.589615091,-74.187785205
HARRASSMENT 2,40.594491661999996,-74.18498672300001
CRIMINAL TRESPASS,40.551373889000004,-74.182985365
HARRASSMENT 2,40.576717739,-74.09638959600001
CRIMINAL MISCHIEF & RELATED OF,40.613306777,-74.14736789199999
PETIT LARCENY,40.58979048,-74.166607509
FELONY ASSAULT,40.551064278000005,-74.184355515
BURGLARY,40.627535856,-74.16737901399999
ASSAULT 3 & RELATED OFFENSES,40.64134611,-74.086829757
HARRASSMENT 2,40.623226819,-74.149226973
GRAND LARCENY,40.554598705,-74.159268554
DANGEROUS DRUGS,40.614624398000004,-74.084716734
CRIMINAL MISCHIEF & RELATED OF,40.594403017,-74.077586797
HARRASSMENT 2,40.577904546,-74.095127757
HARRASSMENT 2,40.646678587,-74.084000685
CRIMINAL TRESPASS,40.551586423,-74.182241068
ASSAULT 3 & RELATED OFFENSES,40.64173826,-74.075678037
INTOXICATED & IMPAIRED DRIVING,40.535867275,-74.218199438
PETIT LARCENY,40.625018351,-74.14773598
ASSAULT 3 & RELATED OFFENSES,40.621415599,-74.080078505
HARRASSMENT 2,40.615385961,-74.079102366
ASSAULT 3 & RELATED OFFENSES,40.634293888,-74.13589574699999
HARRASSMENT 2,40.574915049,-74.121728894
OFF. AGNST PUB ORD SENSBLTY &,40.560329033,-74.163770066
ASSAULT 3 & RELATED OFFENSES,40.635225033000005,-74.106641643
CRIMINAL TRESPASS,40.551190514,-74.18091936399999
PETIT LARCENY,40.582301992,-74.168936095
INTOXICATED & IMPAIRED DRIVING,40.606125009,-74.16835173
DANGEROUS DRUGS,40.549523099,-74.17647090199999
INTOXICATED & IMPAIRED DRIVING,40.62969268,-74.11122619
RAPE,40.644726131,-74.077483159
ASSAULT 3 & RELATED OFFENSES,40.631381713,-74.12622004
SEX CRIMES,40.644726131,-74.077483159
CRIMINAL MISCHIEF & RELATED OF,40.549523099,-74.17647090199999
HARRASSMENT 2,40.577953265,-74.10231675600001
CRIMINAL MISCHIEF & RELATED OF,40.538351773,-74.222265802
CRIMINAL MISCHIEF & RELATED OF,40.626342888,-74.075448035
DANGEROUS DRUGS,40.531720471,-74.202893426
ASSAULT 3 & RELATED OFFENSES,40.636726636,-74.130409672
FELONY ASSAULT,40.598943185,-74.06376065
FELONY ASSAULT,40.64014177,-74.11975081199999
HARRASSMENT 2,40.553699767,-74.154250015
CRIMINAL MISCHIEF & RELATED OF,40.633726005,-74.14245903
OFF. AGNST PUB ORD SENSBLTY &,40.598828687,-74.165006013
PETIT LARCENY,40.634981316,-74.162450845
GRAND LARCENY,40.628787446,-74.126618624
ASSAULT 3 & RELATED OFFENSES,40.608178744,-74.162191142
GRAND LARCENY,40.500390768,-74.243918773
OFF. AGNST PUB ORD SENSBLTY &,40.618184532,-74.155512062
CHILD ABANDONMENT/NON SUPPORT,40.628105104,-74.142108389
INTOXICATED & IMPAIRED DRIVING,40.62247186,-74.072536631
CRIMINAL TRESPASS,40.550872759,-74.183969957
PETIT LARCENY,40.513701397,-74.244762146
PETIT LARCENY,40.637708378,-74.133578707
FELONY ASSAULT,40.612613626999995,-74.083122217
ASSAULT 3 & RELATED OFFENSES,40.607543430999996,-74.118226543
OFF. AGNST PUB ORD SENSBLTY &,40.61641783,-74.079355724
CRIMINAL MISCHIEF & RELATED OF,40.618125155,-74.122953142
ASSAULT 3 & RELATED OFFENSES,40.636818966999996,-74.118653127
OFF. AGNST PUB ORD SENSBLTY &,40.583602877,-74.088097543
UNAUTHORIZED USE OF A VEHICLE,40.630884936,-74.149118002
HARRASSMENT 2,40.512089537,-74.24762252100001
PETIT LARCENY,40.626142073000004,-74.157252583
CRIMINAL MISCHIEF & RELATED OF,40.591054737,-74.08482005399999
HARRASSMENT 2,40.590794198000005,-74.163398313
OFF. AGNST PUB ORD SENSBLTY &,40.600779253,-74.131758291
HARRASSMENT 2,40.598828687,-74.165006013
BURGLARY,40.616543068,-74.167293818
CRIMINAL MISCHIEF & RELATED OF,40.62522276,-74.075832226
CRIMINAL MISCHIEF & RELATED OF,40.574140128,-74.106007765
GRAND LARCENY,40.615969756,-74.067519302
PETIT LARCENY,40.565183394,-74.115009492
OFF. AGNST PUB ORD SENSBLTY &,40.633386324,-74.135079653
BURGLARY,40.645022746,-74.077216847
OFFENSES AGAINST PUBLIC ADMINI,40.644095031999996,-74.081168738
HARRASSMENT 2,40.646215775,-74.086281148
PETIT LARCENY,40.578175676,-74.169526838
PETIT LARCENY,40.612378529000004,-74.11121535
HARRASSMENT 2,40.61641783,-74.079355724
HARRASSMENT 2,40.640335005,-74.169133466
CRIMINAL MISCHIEF & RELATED OF,40.500917922,-74.24125266600001
THEFT-FRAUD,40.623543535,-74.164537572
PETIT LARCENY,40.578175676,-74.169526838
OFFENSES AGAINST THE PERSON,40.635210463,-74.088201704
HARRASSMENT 2,40.509179726,-74.246482545
